160.500870, -125226.593750, -1574.401001, 9.809163
160.800873, -125698.914063, -1577.317627, 9.722086
161.100876, -126172.109375, -1580.286377, 9.895833
161.400879, -126646.195313, -1583.203003, 9.722086
161.700882, -127121.156250, -1586.171753, 9.895833
162.000885, -127597.007813, -1589.088501, 9.722493
162.300888, -128073.734375, -1592.031128, 9.808756
162.600891, -128551.343750, -1594.973877, 9.809163
162.900894, -129029.835938, -1597.916626, 9.809163
163.200897, -129509.210938, -1600.859253, 9.808756
163.500900, -129989.468750, -1603.802002, 9.809163
163.800903, -130470.609375, -1606.718628, 9.722086
164.100906, -130952.625000, -1609.687378, 9.895833
164.400909, -131435.531250, -1612.604126, 9.722493
164.700912, -131919.312500, -1615.572876, 9.895833
165.000916, -132403.984375, -1618.489502, 9.722086
165.300919, -132889.531250, -1621.406128, 9.722086
165.600922, -133375.953125, -1624.374878, 9.895833
165.900925, -133863.265625, -1627.343628, 9.895833
166.200928, -134351.468750, -1630.260376, 9.722493
166.500931, -134840.546875, -1633.177002, 9.722086
166.800934, -135330.500000, -1636.145752, 9.895833
167.100937, -135821.343750, -1639.062378, 9.722086
167.400940, -136313.062500, -1642.031128, 9.895833
167.700943, -136805.671875, -1644.947876, 9.722493
168.000946, -137299.156250, -1647.916626, 9.895833
168.300949, -137793.531250, -1650.833252, 9.722086
168.600952, -138288.781250, -1653.749878, 9.722086
168.900955, -138784.906250, -1656.718628, 9.895833
169.200958, -139281.921875, -1659.687378, 9.895833
169.500961, -139779.828125, -1662.552002, 9.548746
169.800964, -140278.593750, -1665.572876, 10.069580
170.100967, -140778.265625, -1668.437378, 9.548340
170.400970, -141278.796875, -1671.458252, 10.069580
170.700974, -141780.234375, -1674.322876, 9.548746
171.000977, -142282.531250, -1677.291626, 9.895833
171.300980, -142785.718750, -1680.260376, 9.895833
171.600983, -143289.796875, -1683.177002, 9.722086
171.900986, -143794.750000, -1686.093628, 9.722086
172.200989, -144300.578125, -1689.062378, 9.895833
172.500992, -144807.296875, -1692.031128, 9.895833
